#9.686093
Time, MSD
72.380000, 434.772709
72.381000, 434.765113
72.382000, 434.770364
72.383000, 434.745305
72.384000, 434.742314
72.385000, 434.753307
72.386000, 434.744696
72.387000, 434.755076
72.388000, 434.742828
72.389000, 434.757812
72.390000, 434.780365
72.391000, 434.795317
72.392000, 434.767544
72.393000, 434.782363
72.394000, 434.784153
72.395000, 434.815801
72.396000, 434.850970
72.397000, 434.856372
72.398000, 434.881141
72.399000, 434.887603
72.400000, 434.896008
72.401000, 434.889685
72.402000, 434.913810
72.403000, 434.948363
72.404000, 434.906725
72.405000, 434.906932
72.406000, 434.914679
72.407000, 434.941736
72.408000, 434.963633
72.409000, 434.958104
72.410000, 434.930002
72.411000, 434.930852
72.412000, 434.975765
72.413000, 434.997879
72.414000, 435.002580
72.415000, 435.005174
72.416000, 435.025069
72.417000, 435.024596
72.418000, 435.045166
72.419000, 435.063931
72.420000, 435.098863
72.421000, 435.147753
72.422000, 435.145400
72.423000, 435.127588
72.424000, 435.133014
72.425000, 435.122126
72.426000, 435.081373
72.427000, 435.074132
72.428000, 435.089820
72.429000, 435.086454
72.430000, 435.082983
72.431000, 435.084482
72.432000, 435.077974
72.433000, 435.073044
72.434000, 435.115530
72.435000, 435.084518
72.436000, 435.059916
72.437000, 435.054816
72.438000, 435.051792
72.439000, 435.056910
72.440000, 435.047270
72.441000, 435.066090
72.442000, 435.087251
72.443000, 435.070257
72.444000, 435.060817
72.445000, 435.040375
72.446000, 435.059665
72.447000, 435.063616
72.448000, 435.051326
72.449000, 435.078121
72.450000, 435.095864
72.451000, 435.087618
72.452000, 435.085476
72.453000, 435.076122
72.454000, 435.095895
72.455000, 435.106402
72.456000, 435.134682
72.457000, 435.125048
72.458000, 435.139546
72.459000, 435.138535
72.460000, 435.137104
72.461000, 435.151530
72.462000, 435.139068
72.463000, 435.136667
72.464000, 435.139980
72.465000, 435.118904
72.466000, 435.115160
72.467000, 435.125246
72.468000, 435.127256
72.469000, 435.130904
72.470000, 435.139652
72.471000, 435.139191
72.472000, 435.119122
72.473000, 435.120578
72.474000, 435.125117
72.475000, 435.140661
72.476000, 435.147756
72.477000, 435.120164
72.478000, 435.155711
72.479000, 435.151075
72.480000, 435.189174
72.481000, 435.169305
72.482000, 435.215906
72.483000, 435.217728
72.484000, 435.215740
72.485000, 435.211992
72.486000, 435.174536
72.487000, 435.157469
72.488000, 435.176592
72.489000, 435.164885
72.490000, 435.132658
72.491000, 435.179590
72.492000, 435.171781
72.493000, 435.167975
72.494000, 435.176632
72.495000, 435.191585
72.496000, 435.206156
72.497000, 435.192828
