#66.794381
Time, MSD
5.516000, 33.200477
5.517000, 33.201449
5.518000, 33.214143
5.519000, 33.221975
5.520000, 33.231058
5.521000, 33.238755
5.522000, 33.241291
5.523000, 33.246484
5.524000, 33.249022
5.525000, 33.250802
5.526000, 33.253478
5.527000, 33.253218
5.528000, 33.262349
5.529000, 33.259987
5.530000, 33.256624
5.531000, 33.258381
5.532000, 33.266986
5.533000, 33.268405
5.534000, 33.271891
5.535000, 33.271869
5.536000, 33.272023
5.537000, 33.282594
5.538000, 33.287938
5.539000, 33.294107
5.540000, 33.299494
5.541000, 33.309348
5.542000, 33.317092
5.543000, 33.317783
5.544000, 33.327340
5.545000, 33.335812
5.546000, 33.340947
5.547000, 33.352985
5.548000, 33.361488
5.549000, 33.358711
5.550000, 33.359894
5.551000, 33.370788
5.552000, 33.374226
5.553000, 33.381932
5.554000, 33.390112
5.555000, 33.404699
5.556000, 33.415623
5.557000, 33.426521
5.558000, 33.436245
5.559000, 33.442578
5.560000, 33.445358
5.561000, 33.448409
5.562000, 33.450699
5.563000, 33.467484
5.564000, 33.481227
5.565000, 33.491415
5.566000, 33.498787
5.567000, 33.501234
5.568000, 33.508826
5.569000, 33.517814
5.570000, 33.521703
5.571000, 33.527398
5.572000, 33.538547
5.573000, 33.552328
5.574000, 33.546297
5.575000, 33.560061
5.576000, 33.571924
5.577000, 33.579733
5.578000, 33.574487
5.579000, 33.577449
5.580000, 33.590262
5.581000, 33.590387
5.582000, 33.586885
5.583000, 33.593062
5.584000, 33.600147
5.585000, 33.603018
5.586000, 33.599892
5.587000, 33.612520
5.588000, 33.605492
5.589000, 33.617808
5.590000, 33.631801
5.591000, 33.637133
5.592000, 33.643785
5.593000, 33.654650
5.594000, 33.666556
5.595000, 33.667033
5.596000, 33.672177
5.597000, 33.680634
5.598000, 33.683380
5.599000, 33.689781
5.600000, 33.694850
5.601000, 33.695309
5.602000, 33.706322
5.603000, 33.715856
5.604000, 33.722911
5.605000, 33.731885
5.606000, 33.736750
5.607000, 33.742092
5.608000, 33.745449
5.609000, 33.748132
5.610000, 33.750839
5.611000, 33.751509
5.612000, 33.754731
5.613000, 33.761654
5.614000, 33.772134
5.615000, 33.781247
5.616000, 33.786988
5.617000, 33.791542
5.618000, 33.801466
5.619000, 33.812041
5.620000, 33.811375
5.621000, 33.819817
5.622000, 33.820103
5.623000, 33.835074
5.624000, 33.836882
5.625000, 33.839863
5.626000, 33.841248
5.627000, 33.843455
5.628000, 33.851611
5.629000, 33.862222
5.630000, 33.865878
5.631000, 33.869766
5.632000, 33.877294
5.633000, 33.880674
5.634000, 33.883364
5.635000, 33.887324
5.636000, 33.891559
5.637000, 33.897887
5.638000, 33.899266
5.639000, 33.904203
5.640000, 33.911796
5.641000, 33.917206
5.642000, 33.922690
5.643000, 33.920853
5.644000, 33.929547
5.645000, 33.939057
5.646000, 33.941473
5.647000, 33.941562
5.648000, 33.945199
5.649000, 33.947511
5.650000, 33.957604
5.651000, 33.962096
5.652000, 33.972555
5.653000, 33.979480
5.654000, 33.983948
5.655000, 33.996101
5.656000, 34.010609
5.657000, 34.019861
5.658000, 34.025679
5.659000, 34.040752
5.660000, 34.048437
5.661000, 34.054019
5.662000, 34.063559
5.663000, 34.067972
5.664000, 34.070654
5.665000, 34.077754
5.666000, 34.079032
5.667000, 34.084704
5.668000, 34.091342
5.669000, 34.105225
5.670000, 34.116160
5.671000, 34.120246
5.672000, 34.127359
5.673000, 34.135016
5.674000, 34.141011
5.675000, 34.145994
5.676000, 34.154201
5.677000, 34.159897
5.678000, 34.162760
5.679000, 34.166501
5.680000, 34.176887
5.681000, 34.182231
5.682000, 34.185476
5.683000, 34.189701
5.684000, 34.206782
5.685000, 34.205956
5.686000, 34.215549
5.687000, 34.224748
5.688000, 34.223482
5.689000, 34.236500
5.690000, 34.244692
5.691000, 34.251607
5.692000, 34.259410
5.693000, 34.271976
5.694000, 34.274212
5.695000, 34.275419
5.696000, 34.276279
5.697000, 34.287587
5.698000, 34.286605
5.699000, 34.300522
5.700000, 34.301391
5.701000, 34.301032
5.702000, 34.308695
5.703000, 34.316226
5.704000, 34.324718
5.705000, 34.326382
5.706000, 34.331456
5.707000, 34.343679
5.708000, 34.357034
5.709000, 34.356820
5.710000, 34.359221
5.711000, 34.370758
5.712000, 34.377842
5.713000, 34.387445
5.714000, 34.397545
5.715000, 34.399246
5.716000, 34.409866
5.717000, 34.421985
5.718000, 34.422468
5.719000, 34.426327
5.720000, 34.431271
5.721000, 34.434356
5.722000, 34.443079
5.723000, 34.441202
5.724000, 34.444386
5.725000, 34.455738
5.726000, 34.460097
5.727000, 34.468408
5.728000, 34.485658
5.729000, 34.489860
5.730000, 34.490039
5.731000, 34.499663
5.732000, 34.510628
5.733000, 34.518550
5.734000, 34.524330
5.735000, 34.524077
5.736000, 34.527948
5.737000, 34.538268
5.738000, 34.542510
5.739000, 34.549792
5.740000, 34.558379
5.741000, 34.558460
5.742000, 34.562125
5.743000, 34.573347
5.744000, 34.580608
5.745000, 34.587647
5.746000, 34.594136
5.747000, 34.597833
5.748000, 34.604543
5.749000, 34.614593
5.750000, 34.623994
5.751000, 34.627426
5.752000, 34.620772
5.753000, 34.629588
5.754000, 34.644942
5.755000, 34.664432
5.756000, 34.669100
5.757000, 34.678750
5.758000, 34.687939
5.759000, 34.685423
5.760000, 34.687049
5.761000, 34.693371
5.762000, 34.694421
5.763000, 34.694733
5.764000, 34.704622
5.765000, 34.702311
5.766000, 34.709768
5.767000, 34.714129
5.768000, 34.721530
